50, Touch, 1320.9027, 26.004639
1115, Touch, 1144.9585, 325.9973
12930, Touch, 1071.925, 692.00684
13454, Touch, 1062.9144, 664.98047
13485, Drop, 1
17737, Touch, 1318.938, 764.978
22151, Touch, 1104.9188, 714.97925
22680, Touch, 1091.911, 684.9866
22887, Fight, 10
23043, Fight, 20
26756, Touch, 1452.9456, 452.98828
27535, Drop, 2
31560, Touch, 1250.918, 284.00757
36719, Touch, 1190.9601, 413.9978
36927, Fight, 30
41569, Touch, 1158.9148, 933.9917
41819, Drop, 3
42092, Touch, 1124.9048, 834.9829
42225, Fight, 40
46230, Touch, 1558.905, 781.98486
46704, Drop, 4
46762, Touch, 1432.8918, 717.9785
47229, Fight, 50
51352, Touch, 1094.9597, 275.00977
51881, Touch, 1083.9166, 309.02344
52083, Fight, 60
52430, Touch, 1071.925, 340.99365
52962, Touch, 1059.9335, 374.01855
58034, Touch, 733.9252, 392.01416
58243, Fight, 70
58389, Fight, 80
58574, Touch, 798.96423, 419.00757
59098, Touch, 862.9193, 443.99048
59627, Touch, 925.9259, 469.00635
64471, Touch, 621.93604, 239.01855
65002, Fight, 90
65016, Touch, 711.9745, 299.99268
65367, Fight, 100
70088, Touch, 1589.9341, 649.98413
70610, Touch, 1457.8912, 616.0034
71120, Drop, 5
71151, Touch, 1323.9514, 581.001
71817, Drop, 6
75983, Touch, 1323.9514, 645.0073
76542, Touch, 1278.8983, 625.0012
77094, Touch, 1235.9454, 604.9951
77179, Fight, 110
81932, Touch, 1206.9489, 660.00366
82475, Touch, 1178.9008, 636.0095
82567, Drop, 7
82998, Touch, 1151.9366, 614.9817
90307, Touch, 159.95544, 630.011
90829, Touch, 156.97449, 636.0095
91347, Drop, 8
91350, Touch, 149.92859, 630.011
91890, Touch, 156.97449, 625.0012
92469, Drop, 9
95097, Touch, 945.91187, 610.0049
95633, Touch, 955.9387, 595.00854
96180, Touch, 965.9656, 580.0122
96712, Touch, 974.90845, 564.9829
101127, Touch, 865.968, 443.99048
101193, Drop, 10
106063, Touch, 741.91956, 827.00684
106596, Touch, 805.9424, 752.98096
106667, Drop, 11
110586, Touch, 1044.9609, 711.98
111121, Touch, 1039.9475, 681.9873
111348, Fight, 120
111643, Touch, 1036.9666, 652.9834
112179, Touch, 1031.9531, 622.9907
116398, Touch, 1328.8971, 498.01025
121030, Touch, 1247.937, 542.99927
121401, Fight, 130
121553, Touch, 1193.941, 534.00146
122096, Touch, 1138.9288, 524.0149
122368, Drop, 12
126542, Touch, 688.9398, 410.99854
127063, Touch, 733.9252, 424.01733
127411, Fight, 140
127603, Touch, 780.943, 437.99194
128060, Fight, 150
128142, Touch, 827.9608, 451.01074
132822, Touch, 1638.9166, 1043.9758
134333, Drop, 13
137008, Touch, 1146.9232, 634.9878
141521, Touch, 1012.91565, 219.01245
146583, Touch, 1046.9257, 399.00146
146629, Drop, 14
151704, Touch, 1123.9563, 112.02759
152234, Touch, 1089.9463, 228.99902
152536, Fight, 160
152773, Touch, 1056.9525, 346.9922
157839, Touch, 542.9407, 327.01904
158378, Touch, 651.94885, 369.0088
158568, Fight, 170
163163, Touch, 320.92712, 483.01392
163690, Touch, 480.95032, 487.99072
164230, Fight, 180
168462, Touch, 1491.9012, 199.99512
169708, Fight, 190
173883, Touch, 1789.9292, 137.99927
174290, Fight, 200
175272, Fight, 210
179207, Touch, 1531.9409, 707.99194
179733, Touch, 1412.9059, 661.9812
180131, Fight, 220
187132, Touch, 827.9608, 686.9971
194472, Touch, 922.94495, 667.97974
194610, Drop, 15
201747, Touch, 828.9093, 621.0132
206300, Touch, 962.9169, 610.0049
206381, Drop, 16
211120, Touch, 945.91187, 278.9978
211740, Drop, 17
211848, Drop, 18
219027, Touch, 955.9387, 616.0034
223445, Touch, 301.9574, 437.99194
223682, Drop, 19
223979, Touch, 403.98743, 446.00098
224543, Touch, 505.9497, 455.98755
225081, Touch, 606.9635, 466.00708
225849, Fight, 230
233537, Touch, 1089.9463, 883.9929
234065, Touch, 1073.9575, 796.9812
234142, Drop, 20
238414, Touch, 1252.9504, 125.01343
238949, Touch, 1196.922, 213.01392
239160, Drop, 21
239482, Touch, 1141.9098, 299.99268
240022, Touch, 1086.9653, 387.0044
247302, Touch, 1451.9293, 816.9873
247855, Touch, 1389.939, 771.9983
254945, Touch, 1103.9026, 605.9839
255029, Drop, 22
261973, Touch, 1484.9231, 799.98047
262494, Touch, 1417.9193, 758.9795
267087, Touch, 1598.9447, 434.0039
267630, Touch, 1514.9359, 443.99048
268167, Touch, 1431.9434, 454.01
268700, Touch, 1347.9346, 463.99658
273888, Touch, 947.94434, 628.0005
273963, Drop, 23
278413, Touch, 959.9359, 848.9905
278878, Drop, 24
282734, Touch, 755.9436, 737.9846
287024, Touch, 1027.9559, 704.9927
287304, Drop, 25
287550, Touch, 1026.9397, 677.0105
287737, Fight, 240
288078, Touch, 1024.9072, 648.0066
288623, Touch, 1021.9263, 618.0139
292882, Touch, 1748.941, 545.00977
293409, Touch, 1579.9072, 536.01196
293937, Touch, 1409.9249, 525.99243
294260, Fight, 250
294397, Drop, 26
294468, Touch, 1238.9264, 516.00586
340485, Touch, 2055.9119, 76.00342
