1, Touch, 1210.946, 278.9978
6730, Touch, 1964.9249, 65.028076
7264, Touch, 1745.8923, 167.00317
7816, Touch, 1524.895, 267.00073
8732, Fight, 10
16035, Touch, 725.9308, 983.9905
16558, Touch, 791.91833, 873.9734
17082, Touch, 857.97363, 761.97876
17100, Drop, 1
17620, Touch, 924.90967, 651.9946
21847, Touch, 1231.9482, 552.98584
22175, Fight, 20
22382, Touch, 1181.9495, 542.99927
27154, Touch, 1031.9531, 172.01294
27680, Touch, 1027.9559, 249.00513
27695, Drop, 2
28215, Touch, 1022.9425, 324.01978
35866, Touch, 1625.9088, 843.9807
43694, Touch, 1134.9316, 777.00806
44249, Touch, 1118.9429, 737.9846
44676, Drop, 3
48567, Touch, 1625.9088, 319.99878
49089, Touch, 1536.8866, 346.9922
49615, Touch, 1449.8969, 374.01855
55147, Touch, 1166.9092, 551.0083
55378, Fight, 30
62778, Touch, 832.97424, 648.0066
67341, Touch, 828.9093, 707.0032
67422, Drop, 4
67868, Touch, 855.94116, 677.0105
68377, Drop, 5
68417, Touch, 882.973, 648.0066
72758, Touch, 1936.8768, 628.0005
73286, Touch, 1723.9417, 599.98535
73812, Touch, 1509.9225, 569.9927
74207, Fight, 40
74329, Fight, 50
78928, Touch, 427.97058, 710.00244
79483, Touch, 510.96313, 680.00977
80289, Fight, 60
83722, Touch, 909.93713, 622.9907
83753, Fight, 70
88125, Touch, 1323.9514, 804.00146
88441, Fight, 80
88655, Touch, 1280.9308, 761.97876
89428, Fight, 90
89574, Fight, 100
92886, Touch, 1103.9026, 789.0051
93354, Drop, 6
99394, Touch, 1093.9435, 687.98584
99551, Fight, 110
106155, Touch, 1459.9237, 410.99854
106676, Touch, 1357.8937, 433.01514
106952, Fight, 120
114149, Touch, 761.97327, 752.98096
114587, Fight, 130
114587, Fight, 140
123577, Touch, 263.9502, 717.9785
124119, Touch, 122.96448, 717.9785
131846, Touch, 358.93433, 402.00073
132379, Touch, 452.96997, 416.99707
132932, Touch, 546.93787, 433.01514
133666, Drop, 7
140410, Touch, 520.92224, 437.99194
145245, Touch, 798.96423, 519.0051
145418, Drop, 8
149882, Touch, 1340.9564, 6.031494
150440, Touch, 1241.9073, 155.0061
151400, Drop, 9
155814, Touch, 1328.8971, 419.00757
156348, Touch, 1283.9117, 431.00464
157001, Fight, 150
161158, Touch, 1064.9469, 366.9983
161340, Drop, 10
161494, Fight, 160
161679, Touch, 1057.901, 387.0044
162243, Touch, 1049.9066, 407.0105
167049, Touch, 579.93164, 814.9768
167570, Touch, 641.922, 769.9878
168009, Fight, 170
168113, Touch, 703.91235, 727.0093
174952, Touch, 1086.9653, 578.0017
174973, Fight, 180
182161, Touch, 1553.8916, 746.9824
186729, Touch, 1374.8987, 493.0005
187258, Touch, 1322.9352, 493.98926
187781, Touch, 1270.9039, 495.99976
188125, Fight, 190
192701, Touch, 1382.8931, 536.01196
193233, Touch, 1297.9358, 528.9917
193327, Fight, 200
193778, Touch, 1211.9623, 521.0156
193872, Drop, 11
198593, Touch, 1768.927, 162.02637
199121, Touch, 1594.9475, 242.01782
199662, Touch, 1419.9518, 319.99878
200156, Fight, 210
200194, Touch, 1245.9045, 399.00146
205383, Touch, 907.90466, 868.9966
205910, Touch, 932.90405, 784.98413
206007, Fight, 220
206432, Touch, 955.9387, 699.9829
210657, Touch, 273.97705, 172.01294
210883, Drop, 12
211852, Fight, 230
212675, Fight, 240
215979, Touch, 960.95215, 205.00488
216524, Touch, 967.9303, 249.00513
216873, Fight, 250
217042, Touch, 976.9409, 290.0061
217590, Touch, 982.90283, 334.00635
223096, Touch, 1600.9094, 540.0
223634, Touch, 1516.9006, 534.00146
224155, Touch, 1432.8918, 528.9917
229369, Touch, 1589.9341, 605.9839
229588, Fight, 260
229901, Touch, 1507.89, 590.98755
230073, Drop, 13
231063, Drop, 14
235191, Touch, 1124.9048, 554.99634
235717, Touch, 1108.916, 548.00903
235742, Fight, 270
235744, Fight, 280
236237, Touch, 1093.9435, 540.9888
245980, Touch, 151.96106, 540.9888
246508, Touch, 214.96765, 540.9888
249767, Touch, 22.966919, 622.9907
251158, Fight, 290
255289, Touch, 1193.941, 972.9822
256547, Fight, 300
262246, Touch, 740.97107, 595.9973
262778, Touch, 803.9099, 575.9912
263002, Drop, 15
263313, Touch, 865.968, 554.99634
270420, Touch, 1233.913, 413.9978
270960, Touch, 1201.9354, 427.0166
271346, Drop, 16
271491, Touch, 1170.9064, 440.9912
271864, Drop, 17
279015, Touch, 904.9237, 630.99976
279040, Drop, 18
285916, Touch, 546.93787, 334.00635
286449, Touch, 654.9298, 374.01855
286675, Drop, 19
286984, Touch, 761.97327, 412.02026
287528, Touch, 868.949, 451.01074
294439, Touch, 1019.96155, 749.9817
301018, Touch, 1049.9066, 711.98
301207, Drop, 20
307790, Touch, 1618.9307, 774.0088
308348, Touch, 1531.9409, 734.98535
313100, Touch, 1255.9314, 1057.9834
313627, Touch, 1200.9192, 930.99243
314150, Touch, 1143.9423, 801.99097
314346, Fight, 310
314653, Fight, 320
314682, Touch, 1086.9653, 675.0
318773, Touch, 460.96436, 533.0127
319310, Touch, 539.9597, 528.9917
319856, Touch, 617.93884, 524.0149
320397, Touch, 696.9342, 521.0156
320421, Fight, 330
325185, Touch, 1267.923, 234.00879
325710, Touch, 1208.9136, 296.9934
325757, Fight, 340
344186, Touch, 2078.879, 76.00342
