239235, Touch, 905.93994, 683.00903
239669, Drop, 22
239758, Touch, 945.91187, 651.9946
243075, Touch, 1309.9274, 772.98706
243599, Touch, 1281.947, 739.00635
244120, Touch, 1253.8989, 704.0039
244320, Fight, 430
244646, Touch, 1223.9539, 666.99097
248018, Touch, 1161.9635, 734.98535
248541, Touch, 1154.9176, 705.98145
248735, Fight, 440
248736, Fight, 450
249067, Touch, 1147.9395, 675.9888
249588, Touch, 1140.9613, 645.0073
249607, Fight, 460
252927, Touch, 811.97205, 590.98755
253452, Touch, 854.9249, 580.0122
253741, Fight, 470
253976, Touch, 898.9618, 572.0032
254499, Touch, 940.9662, 563.0054
258134, Touch, 1055.9363, 225.99976
258663, Touch, 1063.9307, 267.00073
258721, Drop, 23
258953, Fight, 480
262886, Touch, 435.96497, 393.9917
263409, Touch, 592.93945, 425.99487
263677, Fight, 490
267270, Touch, 23.983154, 724.9988
269238, Fight, 500
269970, Fight, 510
270983, Touch, 1004.92126, 560.0061
277631, Touch, 1180.9332, 375.00732
278066, Drop, 24
278155, Touch, 1169.9579, 398.0127
278680, Touch, 1161.9635, 419.00757
279202, Touch, 1150.9204, 440.00244
283181, Touch, 1016.91284, 355.99
283602, Fight, 520
287194, Touch, 912.9181, 637.98706
287718, Touch, 940.9662, 622.00195
287818, Fight, 530
288240, Touch, 969.96277, 605.9839
291721, Touch, 1197.9382, 259.02466
292140, Fight, 540
292480, Fight, 550
295947, Touch, 1590.9503, 533.0127
296471, Touch, 1523.9465, 531.99097
300489, Touch, 1256.9476, 554.00757
300816, Drop, 25
300816, Fight, 560
304179, Touch, 1157.8986, 378.99536
304477, Fight, 570
304706, Touch, 1150.9204, 399.99023
305227, Touch, 1145.907, 419.99634
311973, Touch, 1681.9373, 812.99927
312498, Touch, 1599.8932, 772.98706
313021, Touch, 1519.9493, 731.9861
313546, Touch, 1437.9053, 689.99634
314288, Fight, 580
317296, Touch, 1747.9248, 760.99
321190, Touch, 1354.9127, 639.99756
321713, Touch, 1298.952, 613.00415
321719, Fight, 590
321720, Fight, 600
322324, Drop, 26
322325, Drop, 27
325357, Touch, 399.9225, 812.99927
325883, Touch, 501.9525, 772.98706
326547, Fight, 610
329443, Touch, 999.90784, 586.01074
329576, Fight, 620
329969, Touch, 1015.96436, 577.01294
333557, Fight, 630
333562, Touch, 1053.9038, 405.98877
334083, Touch, 1062.9144, 424.01733
334610, Touch, 1070.9088, 440.9912
334862, Fight, 640
338511, Touch, 195.93018, 604.9951
339040, Touch, 407.98462, 586.9995
339925, Fight, 650
340379, Drop, 28
340646, Fight, 660
342776, Touch, 1204.9164, 733.0078
343299, Touch, 1190.9601, 704.0039
343557, Fight, 670
346669, Touch, 766.91895, 375.00732
347652, Fight, 680
350761, Touch, 802.9614, 398.0127
351287, Touch, 848.963, 416.99707
351669, Drop, 29
