3, Touch, 1158.9148, 264.00146
14, Drop, 1
12593, Touch, 979.9219, 925.98267
13176, Fight, 10
16768, Touch, 1471.9153, 428.99414
17175, Fight, 20
17298, Touch, 1405.9277, 439.01367
17625, Drop, 2
17834, Touch, 1340.9564, 451.01074
18530, Fight, 30
23005, Touch, 1400.9143, 284.00757
23817, Fight, 40
27899, Touch, 1713.9148, 873.9734
28154, Fight, 50
28424, Touch, 1553.8916, 789.0051
28958, Touch, 1390.9552, 702.9822
29366, Fight, 60
29492, Touch, 1228.8995, 618.0139
29842, Fight, 70
33956, Touch, 1402.9468, 434.0039
34488, Touch, 1347.9346, 443.99048
35010, Touch, 1292.9224, 454.01
35243, Fight, 80
35525, Fight, 90
35532, Touch, 1235.9454, 463.99658
43557, Touch, 955.9387, 895.99
44079, Touch, 969.96277, 804.99023
44087, Drop, 3
44601, Touch, 981.95435, 714.97925
48796, Touch, 1101.9379, 710.00244
49325, Touch, 1088.93, 681.9873
49486, Drop, 4
49877, Touch, 1076.9385, 651.9946
50407, Touch, 1062.9144, 621.0132
54841, Touch, 1170.9064, 831.98364
55374, Fight, 100
59504, Touch, 455.95093, 399.00146
60049, Touch, 536.97876, 413.9978
61434, Fight, 110
65226, Touch, 703.91235, 630.99976
69780, Touch, 817.93396, 583.0115
70006, Drop, 5
70339, Drop, 6
74235, Touch, 668.95386, 319.01
74255, Fight, 120
75158, Drop, 7
75289, Fight, 130
75289, Fight, 140
79858, Touch, 469.97498, 95.02075
80401, Touch, 631.9629, 217.00195
80935, Touch, 795.9155, 340.99365
81346, Fight, 150
85861, Touch, 581.9641, 405.98877
86383, Touch, 643.95447, 421.01807
86924, Touch, 704.9286, 434.0039
86962, Drop, 8
87089, Fight, 160
92056, Touch, 1133.9154, 168.0249
92577, Touch, 1116.9104, 217.00195
93130, Touch, 1099.9054, 265.0232
93321, Drop, 9
98776, Touch, 1571.9128, 737.9846
100277, Drop, 10
103274, Touch, 1208.9136, 602.9846
103639, Fight, 170
107529, Touch, 1108.916, 625.0012
107783, Fight, 180
108056, Touch, 1094.9597, 605.9839
108140, Fight, 190
112372, Touch, 1037.915, 607.9944
112481, Fight, 200
116792, Touch, 989.9487, 315.02197
117186, Fight, 210
117327, Touch, 992.9297, 342.01538
117856, Touch, 996.9269, 369.0088
118388, Touch, 999.90784, 396.0022
123385, Touch, 607.97974, 560.0061
124321, Fight, 220
128330, Touch, 796.93176, 714.97925
128853, Touch, 827.9608, 684.9866
129398, Touch, 858.9221, 654.9939
129405, Drop, 11
134200, Touch, 1121.9238, 575.00244
134732, Touch, 1106.9513, 564.9829
134856, Drop, 12
135275, Touch, 1091.911, 554.99634
135824, Touch, 1074.906, 545.00977
140863, Touch, 1151.9366, 719.989
145343, Touch, 1123.9563, 672.00073
145488, Fight, 230
152474, Touch, 873.9624, 749.9817
159954, Touch, 977.95715, 618.0139
167518, Touch, 1024.9072, 618.0139
167585, Drop, 13
172331, Touch, 1225.9186, 422.00684
172851, Touch, 1195.9058, 434.0039
173150, Drop, 14
173372, Touch, 1165.9607, 446.00098
