389859, Touch, 939.94995, 575.9912
396081, Touch, 192.94922, 975.98145
398834, Drop, 47
399511, Touch, 525.93567, 833.0054
400035, Touch, 654.9298, 757.00195
403136, Touch, 1026.9397, 605.9839
403301, Drop, 48
406432, Touch, 1632.887, 581.001
407433, Drop, 49
409846, Touch, 790.96985, 818.9978
409978, Fight, 610
410368, Touch, 830.9418, 772.98706
413605, Touch, 1109.9323, 613.00415
413849, Fight, 620
417283, Touch, 1819.942, 814.9768
418432, Drop, 50
418713, Fight, 630
420984, Touch, 1713.9148, 701.00464
421508, Touch, 1568.9319, 654.9939
422031, Touch, 1422.9327, 607.0056
422463, Drop, 51
422463, Fight, 640
422555, Touch, 1276.9336, 561.98364
422741, Fight, 650
428225, Touch, 1216.908, 498.01025
428396, Drop, 52
428790, Drop, 53
431606, Touch, 1292.9224, 445.0122
437558, Touch, 1415.9546, 354.01245
437991, Drop, 54
443440, Touch, 936.969, 649.98413
449037, Touch, 1064.9469, 619.99146
449037, Drop, 55
455088, Touch, 1637.9004, 994.9988
455621, Touch, 1558.905, 923.97217
456149, Touch, 1479.9097, 854.00024
456672, Touch, 1399.8981, 783.99536
462544, Touch, 1642.9138, 990.9778
462725, Touch, 1637.9004, 994.9988
463252, Touch, 1558.905, 923.97217
