1, Touch, 1255.9314, 284.99634
55101, Touch, 1858.8977, 593.9868
57086, Drop, 1
62536, Touch, 1879.8999, 811.97754
63211, Touch, 1697.926, 742.0056
63212, Touch, 1513.9197, 671.01196
68440, Touch, 1037.915, 622.9907
68578, Drop, 2
74381, Touch, 912.9181, 455.98755
74939, Drop, 3
82633, Touch, 1666.897, 521.0156
82634, Touch, 1584.9207, 518.01636
82635, Touch, 1500.9119, 516.00586
88691, Touch, 1841.8927, 416.0083
90168, Drop, 4
90702, Fight, 10
91196, Drop, 5
200038, Touch, 670.9186, 378.99536
222710, Touch, 691.9208, 381.99463
241489, Touch, 1445.8997, 614.9817
244015, Touch, 1111.9647, 481.00342
401780, Touch, 1658.9026, 869.98535
406257, Touch, 1061.966, 869.98535
407225, Fight, 20
408638, Touch, 1062.9144, 815.99854
409147, Touch, 1066.9116, 763.0005
409589, Fight, 30
409679, Touch, 1067.9279, 710.00244
410201, Touch, 1389.939, 727.99805
410791, Touch, 1318.938, 674.0112
411369, Touch, 1245.9045, 621.0132
411402, Drop, 6
414382, Touch, 722.9498, 552.98584
414887, Touch, 773.96484, 545.00977
414976, Fight, 40
415417, Touch, 824.9121, 537.00073
415998, Touch, 874.9109, 528.9917
418228, Touch, 18.969727, 67.005615
418737, Touch, 263.9502, 167.00317
419069, Fight, 50
419270, Fight, 60
422463, Touch, 463.9453, 563.0054
422900, Touch, 606.9635, 548.00903
423501, Fight, 70
426871, Touch, 1387.9065, 657.99316
427386, Touch, 1343.9374, 636.0095
427897, Touch, 1298.952, 613.00415
430485, Touch, 1686.8829, 631.9885
430556, Fight, 80
430985, Touch, 1545.8972, 601.99585
433775, Touch, 2033.8934, 840.98145
433906, Fight, 90
435026, Fight, 100
439933, Touch, 874.9109, 546.9873
446631, Touch, 754.92737, 445.0122
447130, Touch, 801.9452, 452.98828
447552, Drop, 7
449851, Touch, 1043.9447, 639.99756
449968, Fight, 110
456430, Touch, 1167.9254, 187.00928
456932, Touch, 1155.9338, 230.02075
457372, Drop, 8
460769, Touch, 880.94055, 474.0161
461089, Fight, 120
461276, Touch, 907.90466, 477.01538
464526, Touch, 1167.9254, 405.98877
464861, Drop, 9
465028, Touch, 1155.9338, 419.00757
465347, Drop, 10
472251, Touch, 2181.925, 64.00635
