1548431464, 900, 0.0, 1255.9314, 284.99634, 0.050354004, 0.050354004
1548431519, 999, 2.0, 1858.8977, 593.9868, 0.10070801, 0.10070801
1548431520, 0, 0.0, 1858.8977, 593.9868, 0.10070801, 0.10070801
1548431527, 433, 2.0, 1879.8999, 811.97754, 0.15106201, 0.15106201
1548431527, 435, 0.0, 1879.8999, 811.97754, 0.15106201, 0.15106201
1548431528, 109, 2.0, 1697.926, 742.0056, 0.20141602, 0.20141602
1548431528, 110, 0.0, 1697.926, 742.0056, 0.20141602, 0.20141602
1548431528, 111, 2.0, 1513.9197, 671.01196, 0.25177002, 0.25177002
1548431528, 111, 0.0, 1513.9197, 671.01196, 0.25177002, 0.25177002
1548431533, 338, 2.0, 1037.915, 622.9907, 0.30212402, 0.30212402
1548431533, 339, 0.0, 1037.915, 622.9907, 0.30212402, 0.30212402
1548431539, 279, 2.0, 912.9181, 455.98755, 0.35247803, 0.35247803
1548431539, 280, 0.0, 912.9181, 455.98755, 0.35247803, 0.35247803
1548431547, 530, 2.0, 1666.897, 521.0156, 0.40283203, 0.40283203
1548431547, 532, 0.0, 1666.897, 521.0156, 0.40283203, 0.40283203
1548431547, 533, 2.0, 1584.9207, 518.01636, 0.45318604, 0.45318604
1548431547, 533, 0.0, 1584.9207, 518.01636, 0.45318604, 0.45318604
1548431547, 533, 2.0, 1500.9119, 516.00586, 0.50354004, 0.50354004
1548431547, 533, 0.0, 1500.9119, 516.00586, 0.50354004, 0.50354004
1548431553, 587, 2.0, 1841.8927, 416.0083, 0.55389404, 0.55389404
1548431553, 590, 0.0, 1841.8927, 416.0083, 0.55389404, 0.55389404
1548431664, 770, 2.0, 670.9186, 378.99536, 0.60424805, 0.60424805
1548431664, 937, 0.0, 670.9186, 378.99536, 0.60424805, 0.60424805
1548431687, 522, 2.0, 691.9208, 381.99463, 0.65460205, 0.65460205
1548431687, 609, 0.0, 691.9208, 381.99463, 0.65460205, 0.65460205
1548431706, 214, 2.0, 1445.8997, 614.9817, 0.70495605, 0.70495605
1548431706, 388, 0.0, 1445.8997, 614.9817, 0.70495605, 0.70495605
1548431708, 780, 2.0, 1111.9647, 481.00342, 0.75531006, 0.75531006
1548431708, 914, 0.0, 1111.9647, 481.00342, 0.75531006, 0.75531006
1548431866, 678, 2.0, 1658.9026, 869.98535, 0.80566406, 0.80566406
1548431866, 679, 0.0, 1658.9026, 869.98535, 0.80566406, 0.80566406
1548431871, 154, 2.0, 1061.966, 869.98535, 0.85601807, 0.85601807
1548431871, 156, 0.0, 1061.966, 869.98535, 0.85601807, 0.85601807
1548431873, 534, 2.0, 1062.9144, 815.99854, 0.9063721, 0.9063721
1548431873, 537, 0.0, 1062.9144, 815.99854, 0.9063721, 0.9063721
1548431874, 44, 2.0, 1066.9116, 763.0005, 0.9567261, 0.9567261
1548431874, 45, 0.0, 1066.9116, 763.0005, 0.9567261, 0.9567261
1548431874, 574, 2.0, 1067.9279, 710.00244, 1.0070801, 1.0070801
