1, Touch, 1103.9026, 265.0232
5774, Touch, 1553.8916, 469.00635
6308, Touch, 1549.8944, 474.0161
6860, Touch, 1544.9487, 469.00635
6971, Fight, 10
7378, Touch, 1549.8944, 463.99658
10374, Touch, 1521.9141, 660.00366
10902, Touch, 1404.9115, 625.0012
11087, Fight, 20
15618, Touch, 981.95435, 789.0051
16145, Touch, 984.9353, 746.9824
16587, Fight, 30
16671, Touch, 989.9487, 707.0032
20848, Touch, 1285.9442, 540.9888
21376, Touch, 1245.9045, 536.01196
21753, Fight, 40
21904, Fight, 50
21907, Touch, 1206.9489, 531.0022
22427, Touch, 1168.9417, 524.0149
27710, Touch, 592.93945, 960.9851
28231, Touch, 718.95264, 824.00757
28756, Touch, 843.9496, 686.9971
32873, Touch, 1061.966, 592.99805
33011, Fight, 60
37523, Touch, 584.94507, 554.99634
38044, Touch, 646.9354, 548.00903
38284, Drop, 1
38571, Touch, 706.96106, 540.9888
38837, Fight, 70
43222, Touch, 201.95984, 672.9895
43766, Touch, 388.94714, 634.9878
44288, Touch, 574.9182, 595.00854
44642, Fight, 80
44642, Fight, 90
45063, Fight, 100
48724, Touch, 1405.9277, 358.98926
49246, Touch, 1349.8993, 378.99536
49775, Touch, 1293.9386, 401.01196
49869, Fight, 110
50295, Touch, 1236.9617, 421.01807
55374, Touch, 1492.9175, 219.01245
60921, Touch, 1176.936, 278.9978
66005, Touch, 1144.9585, 416.99707
66115, Fight, 120
70885, Touch, 1181.9495, 754.99146
71410, Touch, 1158.9148, 719.989
71818, Drop, 2
76171, Touch, 1160.9473, 734.98535
80548, Touch, 1118.9429, 666.99097
80746, Drop, 3
85195, Touch, 350.93994, 856.9995
85538, Drop, 4
86458, Drop, 5
86458, Fight, 130
89476, Touch, 641.922, 425.99487
89747, Fight, 140
90020, Touch, 693.95325, 437.99194
90513, Fight, 150
90556, Touch, 746.933, 449.00024
90655, Drop, 6
95290, Touch, 1051.9391, 355.99
95580, Fight, 160
95885, Touch, 1046.9257, 375.9961
100755, Touch, 1253.8989, 289.01733
101306, Touch, 1218.9404, 319.99878
101822, Touch, 1185.9467, 351.01318
107101, Touch, 566.9238, 601.0071
107633, Touch, 629.9304, 586.01074
108161, Touch, 693.95325, 572.99194
108607, Fight, 170
108607, Fight, 180
112892, Touch, 1094.9597, 254.0149
113221, Fight, 190
113432, Touch, 1076.9385, 312.0227
120925, Touch, 1190.9601, 639.99756
121433, Drop, 7
121466, Touch, 1165.9607, 619.99146
121677, Drop, 8
122012, Touch, 1139.9451, 601.0071
126550, Touch, 1180.9332, 686.9971
127091, Touch, 1156.9501, 660.00366
127177, Fight, 200
127628, Touch, 1133.9154, 634.9878
132086, Touch, 843.9496, 563.0054
132567, Drop, 9
132636, Touch, 867.93274, 554.99634
133175, Touch, 892.9321, 545.99854
139894, Touch, 875.9271, 717.9785
140419, Touch, 894.9646, 686.9971
140788, Fight, 210
140972, Touch, 914.95056, 657.0044
141507, Touch, 934.9365, 625.99
151013, Touch, 805.9424, 625.99
151569, Touch, 935.95276, 625.99
157287, Touch, 1124.9048, 763.98926
157834, Touch, 1109.9323, 727.0093
158156, Fight, 220
158361, Touch, 1093.9435, 689.99634
158881, Touch, 1076.9385, 651.9946
